3217081,160
3217123,160
3217191,164
3217199,164
3217749,86
3217753,86
3217858,75
3217867,75
3218269,13
3218272,13
3296886,39
3296896,39
3301477,39
3301487,39
3306678,39
3306688,39
3312897,39
3312907,39
3317059,39
3317069,39
3318088,39
3318098,39
3319529,27
3319540,27
3326184,79
3326196,79
3326244,75
3326248,75
3326629,13
3326669,13
3329533,70
3329539,70
3329783,66
3329788,66
3330344,13
3330356,13
3392453,160
3392463,160
3392582,164
3392594,164
3392902,160
3392916,160
3393097,69
3393110,69
3393511,67
3393526,67
3393810,70
3393821,70
3394054,78
3394067,78
3394269,83
3394281,83
3394574,81
3394599,81
3394764,32
3394775,32
3395153,89
3395171,89
3395469,90
3395480,90
3395679,89
3395696,89
3395998,77
3396021,77
3396148,32
3396159,32
3396397,71
3396410,71
3397451,8
3397461,8
3400556,8
3400572,8
3401057,8
3401070,8
3401086,8
3401106,8
3401131,8
3401168,8
3401178,8
3401187,8
3401200,8
3401207,8
3401219,8
3401233,8
3401240,8
3401250,8
3401267,8
3401272,8
3401296,8
3401303,8
3401328,8
3401334,8
3401357,8
3401364,8
3401386,8
3401392,8
3401416,8
3401421,8
3401450,8
3401463,8
3401477,8
3401486,8
3401510,8
3401522,8
3401536,8
3401564,8
3401570,8
3401575,8
3401596,8
3401602,8
3401626,8
3401632,8
3401656,8
3401662,8
3401686,8
3401690,8
3402046,89
3402081,89
3402145,84
3402158,84
3402321,78
3402333,78
3402441,32
3402454,32
3402611,89
3402625,89
3402701,84
3402718,84
3402811,32
3402823,32
3402929,71
3402938,71
3403044,74
3403049,74
3404298,80
3404309,80
3404538,76
3404550,76
3404991,89
3405007,89
3405171,74
3405182,74
3405552,160
3405567,160
3405796,191
3405810,191
3405946,32
3405957,32
3407053,90
3407065,90
3407217,32
3407228,32
3407434,82
3407450,82
3407623,70
3407636,70
3408457,186
3408471,186
3408716,76
3408732,76
3408880,83
3408900,83
3409194,81
3409207,81
3409481,32
3409499,32
3409670,68
3409679,68
3409894,84
3409907,84
3410239,88
3410256,88
3410495,84
3410507,84
3410664,72
3410680,72
3410805,32
3410818,32
3411787,71
3411801,71
3411896,72
3411912,72
3411976,74
3411988,74
3412192,85
3412206,85
3412522,69
3412536,69
3412701,75
3412715,75
3412921,66
3412936,66
3413135,68
3413149,68
3413327,70
3413340,70
3413590,190
3413611,190
3413790,67
3413803,67
3413994,77
3414011,77
3414113,32
3414199,32
3414275,68
3414290,68
3414376,32
3414384,32
3414748,222
3414761,222
3415043,78
3415055,78
3415138,74
3415150,74
3415248,32
3415260,32
3415424,68
3415438,68
3415503,72
3415518,72
3415713,84
3415728,84
3415848,86
3415863,86
3416202,90
3416214,90
3416582,160
3416594,160
3416731,48
3416744,48
3416950,13
3417043,13
42216954,160
42217247,89
42217693,84
42218647,86
42218987,87
42219316,84
42219780,68
42220625,160
42220970,82
42221405,70
42256303,160
42256480,90
42257487,160
42257710,191
42257840,32
42258531,67
42258689,75
42258884,69
42259171,73
42259323,70
42259528,78
42259744,84
42259944,75
42260175,77
42260355,32
42261275,82
42261455,69
42261608,72
42261813,67
42262032,70
42262304,32
42262600,160
42262777,71
42262990,74
42263171,72
42263300,78
42263401,70
42263592,75
42263692,70
42264313,160
42264720,191
42264836,32
42265103,71
42265185,72
42265283,66
42265445,67
42265538,74
42265725,84
42265966,76
42266139,66
42266279,89
42266520,90
42266800,190
42267011,67
42267302,77
42267548,32
42268453,82
42268591,32
42268850,82
42268999,74
42269439,85
42269584,74
42269728,72
42269883,78
42270209,84
42270532,32
42271078,67
42271253,75
42271406,69
42271659,73
42271781,70
42271973,78
42272133,84
42272308,75
42272421,84
42272805,81
42273322,160
42273357,191
42273522,32
42274549,67
42274775,74
42274945,85
42275225,75
42275353,70
42275559,67
42275803,89
42276036,83
42276912,219
42277061,32
42277530,67
42277662,32
42277826,82
42277944,74
42278558,76
42278753,84
42278968,82
42279246,67
42279458,74
42279642,86
42279873,32
42281622,88
42281929,84
42282227,67
42282367,78
42282556,66
42282626,32
42282822,66
42282949,32
42283198,85
42283310,70
42283667,72
42283776,70
42283950,89
42284133,78
42284293,66
42284473,72
42284702,69
42284954,190
42287354,160
42287513,191
42287652,32
42287916,88
42288104,78
42288180,74
42288325,32
42289422,90
42289542,32
42289875,67
42290102,70
42290591,86
42290929,32
42291202,68
42291411,83
42291701,71
42291847,74
42292030,75
42292291,89
42292542,90
42292891,190
42293935,32
42294384,222
42294655,78
42294737,74
42294853,32
42295290,80
42295423,70
42295726,76
42295866,70
42296050,89
42296208,66
42296428,84
42297343,160
42297565,191
42297687,32
42298075,188
42298247,84
42298478,80
42298617,32
42298808,71
42298984,74
42299175,86
42299334,74
42299579,79
42300228,66
42300503,32
42300873,66
42301006,32
42301245,71
42301404,74
42301760,76
42301996,67
42302219,82
42302415,70
42302564,80
42302783,74
42302989,82
42303228,32
42305087,66
42305737,80
42305913,68
42306119,89
42306397,84
42306977,32
42307169,66
42307267,32
42307535,188
42307687,70
42307994,75
42308142,75
42308352,32
42308840,80
42308943,70
42309068,32
42309362,76
42309469,70
42309713,89
42309857,89
42309984,83
42310324,81
42310517,32
42311084,78
42311199,84
42311555,67
42311989,78
42312120,32
42312491,71
42312609,74
42312715,82
42312893,70
42313103,80
42313298,83
42313483,68
42313685,70
42313903,84
42314529,78
42314652,32
42315203,66
42315306,86
42315552,84
42315845,89
42315968,89
42316279,74
42316430,32
42317140,86
42317249,74
42317395,84
42317610,32
42317813,80
42318073,89
42318178,70
42318301,89
42318431,66
42318668,84
42319392,32
42319689,71
42320166,72
42320315,84
42320694,76
42320911,86
42321143,84
42321267,78
42321441,70
42321935,111
42322349,78
42322499,84
42322688,86
42322952,83
42323281,191
42324143,13
42325216,13
42325505,160
42325998,86
42326462,75
42326718,66
42326839,32
42327705,8
42327837,8
42327992,8
42328665,74
42328894,66
42329005,32
42329776,74
42329888,78
42330027,68
42330291,84
42330401,78
42330640,83
42330740,32
42330921,89
42331061,70
42331211,32
42333300,76
42333408,70
42333614,89
42333745,89
42333937,74
42334246,84
42334486,32
42334999,80
42335141,70
42335278,76
42335346,70
42335595,89
42335732,66
42335912,84
42336081,32
42337117,90
42337347,68
42337754,75
42338543,90
42338858,190
42339124,78
42339337,67
42340219,90
42340344,32
42340547,72
42340671,84
42340997,80
42341106,69
42341401,75
42341591,77
42341756,78
42341960,70
42342121,78
42342453,70
42342670,86
42343644,66
42343760,32
42344026,86
42344125,74
42344277,84
42344682,81
42344812,32
42345002,67
42345141,74
42345296,188
42345471,67
42345586,78
42345757,68
42345976,84
42346914,89
42347024,89
42347243,74
42347842,81
42348067,32
42348990,72
42349159,70
42349411,188
42349581,74
42349739,78
42350489,83
42350617,32
42350805,66
42350934,32
42351176,89
42351369,84
42351501,32
42351783,67
42351948,74
42352523,76
42352737,84
42352932,72
42353267,186
42353419,70
42353756,78
42353923,32
42355175,71
42355250,74
42355452,76
42355633,67
42355828,82
42356010,70
42356170,80
42356446,74
42357973,82
42358127,32
42358888,66
42359803,75
42360026,66
42360112,32
42360787,71
42360885,74
42361082,86
42361262,74
42361870,79
42362079,66
42362176,32
42362374,74
42362953,8
42363143,67
42363550,74
42363637,32
42363914,67
42364360,78
42364517,74
42364697,72
42364864,74
42365054,89
42365335,83
42367963,191
42368116,32
42369162,160
42369373,90
42369677,32
42370020,71
42370115,72
42370212,66
42370419,67
42370524,74
42370654,84
42370898,76
42371105,66
42371262,89
42371506,90
42371750,190
42372024,67
42372393,77
42372559,32
42373425,82
42373616,32
42373745,82
42373897,74
42374111,76
42374309,84
42374498,82
42374786,67
42375050,69
42375202,32
42375951,88
42376227,84
42376542,67
42376737,78
42376926,66
42377040,32
42377229,160
42377360,71
42377702,74
42377901,72
42378056,78
42378615,70
42378823,75
42378913,70
42379683,32
42380097,66
42380203,32
42380451,85
42381106,70
42381387,72
42381613,70
42382140,89
42382560,78
42382835,66
42383119,72
42383134,69
42383414,190
42383566,32
42384496,88
42384793,84
42385064,67
42385135,78
42385290,89
42385467,74
42385612,67
42385808,78
42385942,77
42386099,32
42386941,71
42387055,72
42387153,66
42387253,32
42387559,68
42387762,83
42388010,71
42388124,74
42388863,75
42389114,89
42389201,84
42391487,89
42391708,66
42391870,66
42392801,32
42393360,80
42393579,70
42393747,76
42393833,70
42394062,89
42394184,66
42394470,81
42394877,32
42395326,76
42395441,70
42395699,89
42395836,89
42395998,74
42396158,85
42396306,74
42396409,32
42396575,82
42396756,69
42396865,72
42397035,67
42397208,70
42397626,191
42398446,13
42398927,13
42399817,160
42400085,68
42400353,83
42400714,71
42400889,74
42401021,75
